CODIGO;INCLUSAO
112099;2019-03-14
62194;2017-04-25
114180;2019-03-25
203098;2021-07-30
216008;2026-02-11
208698;2024-02-23
203950;2021-12-06
203481;2021-09-22
210865;2024-10-21
51562;2016-05-05
216387;2026-04-08
214781;2025-11-06
211989;2025-02-20
67632;2017-10-16
50634;2011-09-19
50904;2012-10-24
50073;2010-08-31
212077;2025-02-25
51050;2013-05-24
203310;2021-08-24
212665;2025-04-11
214957;2025-10-27
208807;2024-03-12
205097;2022-07-13
192634;2020-06-10
66522;2017-09-06
169012;2020-02-13
70740;2017-11-28
51690;2016-06-02
203924;2021-11-29
50751;2012-05-17
50678;2012-02-01
208391;2024-01-16
202579;2021-05-13
51700;2016-06-07
122625;2019-06-28
202544;2021-04-27
214034;2025-08-20
202293;2021-03-02
142068;2019-09-23
74805;2018-01-03
50526;2011-05-27
51236;2014-09-23
123647;2019-07-03
205208;2022-07-22
200906;2020-12-08
51210;2014-07-10
203237;2021-08-16
202853;2021-07-04
213850;2025-08-12
51563;2016-05-05
51308;2015-03-11
211517;2025-01-15
215634;2026-01-26
75868;2018-01-17
212855;2025-04-30
210008;2024-07-26
208282;2024-01-04
206080;2023-01-18
214064;2025-08-21
215814;2026-01-27
215955;2026-02-05
205780;2022-11-03
217214;2026-05-25
212352;2025-03-25
209587;2024-06-12
216911;2026-04-29
210664;2024-09-24
208648;2024-02-21
209195;2024-05-02
217643;2026-07-02
214217;2025-09-02
217032;2026-05-07
51423;2015-11-05
216330;2026-03-06
50944;2013-01-08
50211;2010-09-17
205598;2022-09-27
217597;2026-06-30
214257;2025-09-11
210229;2024-08-23
67591;2017-09-29
215562;2026-01-15
210801;2024-10-08
50356;2010-10-07
206730;2023-05-16
190566;2020-05-28
92367;2018-06-21
200061;2020-08-19
213388;2025-06-16
166926;2020-01-30
158556;2019-11-26
50393;2010-12-01
206399;2023-03-23
207633;2023-09-06
51943;2016-11-04
122612;2019-06-25
211221;2024-11-29
51199;2014-07-02
216024;2026-02-19
213106;2025-05-21
82094;2018-03-29
66392;2017-07-12
50297;2010-09-28
208352;2024-01-12
216311;2026-03-05
214563;2025-09-24
50133;2010-09-14
210055;2024-07-31
216643;2026-03-31
214048;2025-08-27
141057;2019-09-18
203825;2021-11-17
51923;2016-10-27
203384;2021-09-08
209575;2024-06-11
206855;2023-06-02
51931;2016-10-28
215200;2025-12-03
188515;2020-05-19
51701;2016-06-07
215956;2026-02-12
200403;2020-09-30
213445;2025-06-23
202935;2021-07-09
82167;2018-04-16
208419;2024-01-18
205414;2022-08-29
209592;2024-06-13
212284;2025-03-19
206895;2023-06-07
213798;2025-08-04
204091;2022-01-10
67612;2017-10-05
207770;2023-09-27
201093;2021-01-21
204085;2022-01-07
215125;2025-11-18
214203;2025-09-03
205641;2022-10-06
205008;2022-07-01
205633;2022-10-06
202567;2021-05-10
216468;2026-03-19
216332;2026-03-09
205805;2022-11-10
51409;2015-10-16
209941;2024-07-18
209808;2024-07-08
205982;2023-01-03
215391;2026-01-05
192661;2020-06-15
153437;2019-11-06
128793;2019-08-01
207750;2023-09-25
51881;2016-10-03
211203;2024-11-27
205896;2022-12-07
189544;2020-05-26
209014;2024-04-12
102722;2018-10-19
104819;2018-11-26
115439;2019-04-26
50311;2010-09-29
192671;2020-06-16
202761;2021-06-26
50470;2011-03-28
62184;2017-04-19
117481;2019-05-10
104833;2018-12-04
205859;2022-11-28
75867;2018-01-17
68641;2017-10-18
208756;2024-02-29
213538;2025-08-14
213955;2025-08-14
215302;2025-12-16
213000;2025-05-12
211216;2024-11-28
206870;2023-06-05
213476;2025-06-25
160666;2019-12-05
62236;2017-05-05
213293;2025-06-09
209360;2024-05-17
63275;2017-05-23
207189;2023-07-10
208704;2024-02-26
183373;2020-04-20
55015;2016-12-12
167949;2020-02-03
211993;2025-02-20
203259;2021-08-18
50965;2013-01-21
203716;2021-10-27
215450;2025-12-30
50139;2010-09-14
206849;2023-05-31
196825;2020-07-09
202374;2021-03-18
213747;2025-07-28
214518;2025-09-25
206526;2023-04-14
209362;2024-05-21
216798;2026-05-11
205486;2022-09-09
216028;2026-02-13
214416;2025-09-18
51564;2016-05-05
119501;2019-05-20
51296;2015-02-06
185447;2020-05-07
82147;2018-04-12
209905;2024-07-15
200476;2020-10-09
76901;2018-01-23
50857;2012-09-18
50815;2012-08-17
50642;2011-09-29
51106;2013-10-23
208907;2024-03-26
202807;2021-06-26
215676;2026-01-28
98553;2018-08-28
207966;2023-11-01
205377;2022-08-19
206090;2023-01-19
50248;2010-09-22
202545;2021-04-28
190590;2020-06-02
104809;2018-11-21
124705;2019-07-18
103759;2018-10-31
183400;2020-04-24
203347;2021-08-30
215424;2025-12-30
137957;2019-08-30
51741;2016-07-12
215437;2025-12-23
50563;2011-06-28
205996;2023-01-06
204931;2022-06-13
207835;2023-10-04
215129;2025-11-21
115425;2019-04-23
100616;2018-09-18
215626;2026-02-13
213789;2025-08-07
215395;2026-01-06
216111;2026-02-20
206405;2023-03-24
208388;2024-01-16
213010;2025-05-13
205719;2022-10-19
212250;2025-03-19
215920;2026-02-20
213807;2025-08-01
215349;2025-12-17
139002;2019-09-04
205405;2022-08-29
208235;2023-12-19
209522;2024-06-04
214479;2025-09-25
149274;2019-10-24
202963;2021-07-13
216733;2026-04-09
51430;2015-12-09
200051;2020-08-19
50357;2010-10-07
204858;2022-05-31
196960;2020-08-05
204528;2022-03-25
50994;2013-02-19
106922;2019-01-22
106925;2019-01-22
61080;2017-02-16
200220;2020-09-08
51753;2016-08-01
82163;2018-04-16
103778;2018-11-08
133899;2019-08-20
217045;2026-05-18
206960;2023-06-16
206045;2023-01-12
216945;2026-05-04
202150;2021-02-04
62187;2017-04-19
217154;2026-05-28
116473;2019-05-07
196831;2020-07-13
215038;2025-11-12
208040;2023-11-13
213277;2025-06-06
210211;2024-08-20
206861;2023-06-07
51494;2016-04-07
203964;2021-12-08
209723;2024-06-27
216055;2026-02-11
85209;2018-05-03
156479;2019-11-14
203863;2021-11-23
217288;2026-06-01
137947;2019-09-04
217567;2026-06-26
212837;2025-04-29
204077;2022-01-06
211621;2025-01-24
205062;2022-07-07
204405;2022-03-04
169007;2020-02-13
123642;2019-07-05
203439;2021-09-16
203548;2021-09-29
215691;2026-01-28
51358;2015-07-22
190564;2020-05-28
50903;2012-10-24
206481;2023-04-06
200974;2020-12-23
217463;2026-06-17
208830;2024-03-12
208470;2024-01-23
200682;2020-11-03
208099;2023-11-22
205225;2022-07-26
51035;2013-05-03
153417;2019-11-04
216125;2026-02-20
62211;2017-04-27
209818;2024-07-09
211685;2025-01-29
76881;2018-01-19
183336;2020-04-13
206517;2023-04-13
96501;2018-08-10
165907;2020-01-27
109003;2019-02-14
51759;2016-08-09
50546;2011-06-14
50436;2011-02-21
203637;2021-10-18
51566;2016-05-06
212792;2025-04-24
101710;2018-10-16
215003;2025-11-10
207845;2023-10-05
212206;2025-03-13
213058;2025-05-16
207908;2023-10-19
207922;2023-10-23
211370;2025-01-09
215610;2026-02-02
209590;2024-06-13
212398;2025-03-27
203188;2021-08-10
58069;2017-02-06
207258;2023-07-18
72768;2017-12-11
202860;2021-07-04
208848;2024-03-14
208610;2024-02-07
162767;2020-01-24
211178;2024-11-22
207662;2023-09-13
201049;2021-01-14
68639;2017-10-18
182321;2020-04-08
51565;2016-05-06
212387;2025-04-01
206536;2023-04-17
212203;2025-03-13
214555;2025-09-26
50092;2010-09-02
208349;2024-01-12
217218;2026-05-22
200281;2020-09-15
203368;2021-09-02
81042;2018-03-09
216915;2026-04-30
216163;2026-03-10
214642;2025-10-01
211531;2025-01-15
51131;2014-01-15
204879;2022-06-06
205989;2023-01-11
217493;2026-07-02
200656;2020-10-27
210587;2024-09-17
210334;2024-09-03
215039;2025-11-12
211825;2025-02-06
212191;2025-03-12
200289;2020-09-15
215308;2025-12-09
50385;2010-11-16
215465;2026-01-09
89311;2018-05-24
122615;2019-06-26
206382;2023-03-20
207248;2023-07-17
208995;2024-04-09
202899;2021-07-08
213635;2025-07-25
51567;2016-05-06
51482;2016-03-11
209020;2024-04-12
50805;2012-08-10
212188;2025-03-12
203180;2021-08-06
203241;2021-08-17
200187;2020-09-01
202743;2021-06-26
82170;2018-04-16
206005;2023-01-06
82101;2018-04-02
212045;2025-02-24
204168;2022-01-19
50416;2011-01-19
149281;2019-10-24
213166;2025-05-26
215068;2025-11-12
70708;2017-11-16
202580;2021-05-17
57061;2017-01-31
203002;2021-07-16
50395;2010-12-03
70701;2017-11-13
66370;2017-07-03
50935;2012-11-30
113155;2019-03-22
50580;2011-07-27
210799;2024-10-07
208971;2024-04-16
207617;2023-09-04
186501;2020-05-15
204967;2022-06-24
215710;2026-01-26
66508;2017-09-01
208901;2024-03-25
211469;2025-01-14
205496;2022-09-12
205490;2022-09-09
205281;2022-08-05
209572;2024-06-11
213170;2025-05-26
214788;2025-10-15
205004;2022-07-04
216605;2026-03-27
212974;2025-05-09
63307;2017-06-01
191615;2020-06-04
160699;2019-12-13
212068;2025-02-25
216916;2026-05-04
214913;2025-11-05
205948;2022-12-19
211185;2024-11-25
50314;2010-09-29
217053;2026-05-13
50523;2011-05-26
216057;2026-02-26
211033;2024-11-07
119493;2019-05-16
217022;2026-05-08
50151;2010-09-15
202965;2021-07-13
63272;2017-05-22
209023;2024-04-12
206146;2023-02-02
215662;2026-02-03
214578;2025-10-06
152379;2019-11-01
82139;2018-04-10
212807;2025-04-25
217370;2026-06-08
216218;2026-03-04
192672;2020-06-16
205412;2022-08-29
51244;2014-10-17
215938;2026-02-20
214803;2025-10-23
210371;2024-09-04
206877;2023-06-12
216410;2026-03-17
212684;2025-04-14
158560;2019-11-26
51568;2016-05-06
213273;2025-06-05
214511;2025-09-23
207367;2023-08-01
212116;2025-03-06
51356;2015-07-01
214960;2025-10-30
185441;2020-05-07
206693;2023-05-12
216411;2026-03-17
202607;2021-05-20
100627;2018-09-25
123669;2019-07-10
216085;2026-02-23
205482;2022-09-08
215053;2025-11-13
50804;2012-08-08
200985;2021-01-04
51986;2016-11-22
173128;2020-03-02
208919;2024-03-27
50101;2010-09-08
117477;2019-05-10
207708;2023-09-21
51569;2016-05-06
66468;2017-08-16
202366;2021-03-15
209915;2024-07-16
208296;2024-01-05
208441;2024-01-19
204547;2022-03-29
139009;2019-09-05
208258;2023-12-26
51338;2015-04-29
51198;2014-06-26
200491;2020-10-09
208046;2023-11-14
214965;2025-11-13
114315;2019-04-08
90323;2018-06-04
216682;2026-04-14
205344;2022-08-17
91336;2018-06-08
213926;2025-08-14
205640;2022-10-06
157520;2019-11-21
196909;2020-07-27
216235;2026-03-03
150322;2019-10-29
211465;2025-01-13
215563;2026-01-15
207911;2023-10-19
210960;2024-10-28
203823;2021-11-16
203436;2021-09-15
214583;2025-09-26
51475;2016-02-25
177192;2020-03-13
200698;2020-11-05
214989;2025-11-05
208747;2024-02-29
51355;2015-06-30
209163;2024-04-29
205865;2022-11-30
61089;2017-02-17
206096;2023-01-27
50803;2012-08-07
200735;2020-11-11
212185;2025-03-13
79031;2018-03-02
210227;2024-08-23
214839;2025-10-28
202689;2021-06-14
216402;2026-03-17
208238;2023-12-20
209591;2024-06-12
202851;2021-07-04
202214;2021-02-17
51339;2015-05-14
88275;2018-05-14
207913;2023-10-19
202800;2021-06-26
67564;2017-09-26
202780;2021-06-26
212547;2025-04-04
196840;2020-07-13
203406;2021-09-10
211381;2025-01-07
162766;2020-01-06
211025;2024-11-06
215046;2025-11-12
210552;2024-09-16
208930;2024-04-10
213283;2025-06-09
203281;2021-08-19
122576;2019-06-13
51867;2016-09-27
206128;2023-01-31
213452;2025-06-24
212260;2025-03-17
202840;2021-07-04
208431;2024-01-18
216017;2026-02-20
209946;2024-07-19
196953;2020-09-28
211514;2025-01-15
51061;2013-06-17
204556;2022-03-31
204649;2022-04-14
215000;2025-11-04
214962;2025-10-31
204318;2022-02-15
213633;2025-07-25
208127;2023-11-28
206595;2023-04-28
50984;2013-02-07
207595;2023-09-01
112101;2019-03-14
202289;2021-03-01
195792;2020-07-06
211587;2025-01-22
212469;2025-03-31
51040;2013-05-15
114169;2019-03-26
203921;2021-11-29
211753;2025-02-03
51901;2016-10-18
63261;2017-05-17
55010;2016-12-06
205844;2022-11-23
204572;2022-04-04
212401;2025-03-27
207928;2023-10-24
207491;2023-08-28
205864;2022-11-29
208998;2024-04-10
96504;2018-08-10
200064;2020-08-19
206363;2023-03-15
204946;2022-06-21
100660;2018-10-05
157499;2019-11-18
215281;2025-12-09
208510;2024-01-29
50170;2010-09-16
51489;2016-03-22
209944;2024-07-19
51149;2014-02-07
81046;2018-03-09
206803;2023-05-25
205737;2022-10-24
76947;2018-02-05
215763;2026-02-03
203910;2021-11-26
214664;2025-10-09
205545;2022-09-20
215056;2025-11-11
200068;2020-08-19
100619;2018-09-19
104821;2018-11-27
205797;2022-11-08
207306;2023-07-26
211074;2024-11-13
203326;2021-08-25
207526;2023-08-21
119510;2019-05-21
205886;2022-12-05
200746;2020-11-12
95472;2018-07-30
66505;2017-08-31
51135;2014-01-29
216654;2026-04-28
214561;2025-09-26
203638;2021-10-18
51228;2014-09-08
211258;2024-12-23
214282;2025-09-09
215286;2025-12-05
214132;2025-08-27
207160;2023-07-06
62231;2017-05-05
205159;2022-07-19
208956;2024-04-04
51829;2016-09-13
211430;2025-01-10
208198;2023-12-11
203552;2021-09-30
203248;2021-08-17
212542;2025-04-04
50871;2012-09-21
213714;2025-08-20
74810;2018-01-04
204576;2022-04-04
207400;2023-08-04
66443;2017-08-01
50289;2010-09-28
217420;2026-06-16
162773;2020-01-08
98574;2018-09-05
51570;2016-05-06
208883;2024-03-21
123664;2019-07-05
212812;2025-04-25
94459;2018-07-24
209990;2024-07-25
200630;2020-10-23
99582;2018-09-10
213543;2025-07-01
200716;2020-11-09
51890;2016-10-11
204158;2022-01-18
205869;2022-11-29
62177;2017-04-12
51734;2016-07-04
206035;2023-01-11
200339;2020-09-24
151352;2019-10-31
210555;2024-09-17
51367;2015-07-30
209871;2024-07-15
106899;2019-01-16
163851;2020-01-16
204004;2021-12-16
203605;2021-10-08
217445;2026-06-17
207504;2023-08-18
96498;2018-08-09
72753;2017-12-06
203942;2021-12-03
215485;2026-01-12
202887;2021-07-06
210823;2024-10-09
200089;2020-08-21
205812;2022-11-17
208109;2023-11-23
210978;2024-10-30
209956;2024-07-22
106939;2019-01-29
200498;2020-10-15
196902;2020-07-24
215812;2026-01-27
209340;2024-05-17
203200;2021-08-10
207110;2023-06-30
205348;2022-08-15
107968;2019-02-05
209707;2024-06-27
203165;2021-08-03
203318;2021-08-25
213367;2025-06-16
200729;2020-11-10
208663;2024-02-19
62179;2017-04-12
210111;2024-08-07
211182;2024-11-25
208225;2023-12-19
212411;2025-03-28
185463;2020-05-11
160693;2019-12-11
50447;2011-03-14
196924;2020-07-28
208428;2024-01-18
202898;2021-07-06
50009;2010-08-12
209329;2024-05-15
50162;2010-09-15
50649;2011-10-28
50549;2011-06-14
209982;2024-07-24
213463;2025-06-25
51237;2014-09-25
65345;2017-06-19
215619;2026-01-20
204903;2022-06-08
206501;2023-04-12
215289;2025-12-09
50380;2010-11-04
77965;2018-02-08
213801;2025-08-04
202124;2021-01-29
64317;2017-06-05
185459;2020-05-14
202990;2021-07-15
67561;2017-09-25
209181;2024-04-30
200360;2020-09-28
62206;2017-04-26
50836;2012-08-24
148228;2019-10-17
200741;2020-11-12
101689;2018-10-11
100596;2018-09-13
205349;2022-08-15
215657;2026-01-27
202670;2021-06-08
212782;2025-04-22
123659;2019-07-04
203007;2021-07-19
182313;2020-04-07
212332;2025-03-21
214184;2025-09-04
167933;2020-01-30
205206;2022-07-21
202659;2021-06-01
206048;2023-01-13
203882;2021-11-24
51432;2016-01-04
50117;2010-09-08
94452;2018-07-23
66378;2017-07-06
202895;2021-07-06
126769;2019-07-30
204948;2022-06-20
210308;2024-08-29
50110;2010-09-08
202914;2021-07-07
149279;2019-12-10
208315;2024-01-09
203351;2021-08-30
207119;2023-07-03
205929;2022-12-12
212574;2025-04-07
216659;2026-04-10
51571;2016-05-06
214442;2025-09-18
208314;2024-01-09
212126;2025-03-07
103760;2018-10-31
58072;2017-02-08
50041;2010-08-20
208638;2024-02-15
205483;2022-09-08
50617;2011-08-29
203037;2021-07-21
121545;2019-05-30
206677;2023-05-10
215534;2026-01-15
202541;2021-04-27
206103;2023-01-24
203519;2021-09-27
67543;2017-09-20
205733;2022-10-21
209828;2024-07-10
71747;2017-12-04
88260;2018-05-10
85214;2018-05-02
51018;2013-03-26
200443;2020-10-06
215821;2026-02-03
50161;2010-09-15
208044;2023-11-13
153414;2019-11-04
214175;2025-09-04
139030;2019-09-10
216091;2026-02-18
202373;2021-03-18
215493;2026-01-29
51143;2014-02-05
208171;2023-12-05
51928;2016-10-28
140041;2019-09-16
50705;2012-03-28
214374;2025-09-16
200858;2020-12-01
173142;2020-03-03
214627;2025-09-30
203250;2021-08-17
196816;2020-07-09
208189;2023-12-07
196878;2020-07-20
216260;2026-03-04
82183;2018-04-23
212475;2025-03-31
203474;2021-09-21
214370;2025-09-12
214746;2025-10-14
214317;2025-09-09
201103;2021-01-26
161716;2019-12-18
66488;2017-08-24
205958;2022-12-20
208999;2024-04-10
51978;2016-11-18
104796;2018-11-12
175164;2020-03-05
215387;2025-12-19
207324;2023-07-27
203328;2021-08-27
50486;2011-04-14
50308;2010-09-29
70682;2017-11-01
203503;2021-09-24
74802;2018-01-03
213836;2025-08-05
66485;2017-08-24
214223;2025-09-03
131814;2019-08-06
212327;2025-03-21
204805;2022-05-23
206640;2023-05-04
75872;2018-01-18
203667;2021-10-20
213270;2025-06-05
214853;2025-10-23
104835;2018-12-05
148198;2019-10-14
207452;2023-08-10
209811;2024-07-08
79022;2018-02-28
209382;2024-05-21
216194;2026-03-04
208609;2024-02-07
209786;2024-07-04
205465;2022-09-05
216158;2026-02-25
203795;2021-11-12
206562;2023-04-20
208523;2024-01-29
213975;2025-08-13
213179;2025-05-27
211030;2024-11-07
212276;2025-03-18
211471;2025-02-03
208051;2023-11-14
215449;2025-12-30
90330;2018-06-05
208106;2023-11-23
212058;2025-02-24
210268;2024-08-29
211900;2025-02-12
213341;2025-06-12
217496;2026-06-19
216237;2026-03-03
214044;2025-08-19
212488;2025-04-02
216377;2026-03-12
200168;2020-08-27
206429;2023-03-29
216290;2026-03-05
149280;2019-10-24
211687;2025-01-29
215714;2026-01-21
202954;2021-07-13
213184;2025-05-28
213778;2025-07-28
215602;2026-01-20
213197;2025-05-28
204478;2022-03-16
205669;2022-10-13
51930;2016-10-28
204673;2022-04-26
207066;2023-06-27
209352;2024-05-17
211467;2025-01-13
200500;2020-10-13
207701;2023-09-20
206736;2023-05-17
211064;2024-11-13
209443;2024-05-27
199037;2017-07-10
66384;2017-07-10
59082;2017-02-13
213355;2025-06-13
50320;2010-09-29
204865;2022-06-02
62193;2017-04-25
211836;2025-02-10
208476;2024-01-23
211874;2025-02-11
215206;2025-12-03
57054;2017-01-23
215177;2025-11-28
204001;2021-12-15
217180;2026-06-05
213331;2025-06-12
202499;2021-04-14
211281;2024-12-10
211283;2024-12-10
51320;2015-04-01
102731;2018-10-22
213245;2025-06-02
206142;2023-02-08
70669;2017-10-30
205408;2022-08-26
211729;2025-01-31
57042;2017-01-16
214494;2025-09-25
121567;2019-06-11
211015;2024-11-11
51937;2016-11-01
214830;2025-10-23
208983;2024-04-08
50005;2010-08-12
51167;2014-03-18
51194;2014-06-26
215616;2026-01-20
50350;2010-10-07
210859;2024-10-15
77972;2018-02-09
207018;2023-06-20
209434;2024-05-27
214728;2025-10-20
216370;2026-03-12
213272;2025-06-05
51744;2016-07-13
216728;2026-04-09
132853;2019-08-09
209310;2024-05-14
216286;2026-03-05
209224;2024-05-03
200839;2020-11-26
209304;2024-05-13
206865;2023-06-05
216891;2026-04-24
206226;2023-02-27
205690;2022-10-13
210632;2024-09-20
212043;2025-02-20
206509;2023-04-18
215991;2026-02-06
209314;2024-05-14
210358;2024-09-03
203906;2021-11-26
212076;2025-02-25
204171;2022-01-21
119509;2019-05-21
96516;2018-08-15
205569;2022-09-21
205530;2022-09-16
208833;2024-03-14
210849;2024-10-15
75847;2018-01-12
96500;2018-08-10
82074;2018-03-21
204467;2022-03-11
121554;2019-06-04
217160;2026-05-19
200194;2020-09-02
201060;2021-01-18
214032;2025-08-19
212946;2025-05-07
217276;2026-05-28
61116;2017-03-13
202460;2021-04-07
215972;2026-02-06
208894;2024-03-21
210769;2024-10-02
213757;2025-08-05
209055;2024-04-18
106923;2019-01-22
67566;2017-09-26
145102;2019-10-02
206341;2023-03-13
195781;2020-07-03
208080;2023-11-21
203521;2021-09-27
205224;2022-07-26
212623;2025-04-09
214701;2025-10-30
215092;2025-11-18
205801;2022-11-09
98546;2018-08-24
207972;2023-11-01
209647;2024-06-20
51259;2014-11-10
80038;2018-03-06
210168;2024-08-15
207376;2023-08-02
51229;2014-09-08
50165;2010-09-15
182316;2020-04-08
148266;2019-10-22
62163;2017-03-30
213973;2025-08-14
213996;2025-08-22
202948;2021-07-12
100617;2018-09-18
54007;2016-12-02
206908;2023-06-12
211549;2025-01-17
51725;2016-06-27
210655;2024-09-23
205445;2022-09-01
211668;2025-01-29
204154;2022-01-17
216496;2026-03-19
216592;2026-04-07
215492;2026-01-06
208085;2023-11-22
206124;2023-01-31
211547;2025-01-17
59078;2017-02-13
204950;2022-06-20
202610;2021-05-20
66482;2017-08-23
200390;2020-09-29
209151;2024-04-29
50439;2011-03-01
50999;2013-02-25
101696;2018-10-11
213422;2025-06-20
96499;2018-08-10
51774;2016-08-26
81058;2018-03-19
63265;2017-05-18
208069;2023-11-27
203611;2021-10-08
203575;2021-10-05
203576;2021-10-05
217502;2026-06-22
139001;2019-09-04
188532;2020-05-21
200041;2020-08-18
211334;2024-12-23
206320;2023-03-08
208118;2023-11-24
51026;2013-04-11
208563;2024-02-05
114288;2019-04-03
186511;2020-05-18
215216;2025-12-03
209341;2024-05-16
66425;2017-07-26
217416;2026-06-15
117483;2019-05-10
204309;2022-02-11
212592;2025-04-09
213295;2025-06-09
213867;2025-09-04
206904;2023-06-13
202732;2021-06-22
209500;2024-05-31
106934;2019-01-28
145088;2019-10-02
203029;2021-07-20
82120;2018-05-30
51574;2016-05-09
206053;2023-01-13
214543;2025-09-26
51696;2016-06-06
74797;2017-12-29
204674;2022-04-26
145101;2019-10-02
205183;2022-07-20
207410;2023-08-07
51708;2016-06-07
207039;2023-06-22
208479;2024-01-24
